Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
23913,The Marriage of Heaven and Hell,William Blake,"Blake, William",,"=""0486281221""","=""9780486281223""",0,4.19,Dover Publications,Paperback,48,1994,1790,,2018/02/19,poetry-to-read,poetry-to-read (#10),poetry-to-read,,,,0,0
171547,Songs of Innocence and of Experience,William Blake,"Blake, William",,"=""1420925806""","=""9781420925807""",0,4.09,Digireads.com,Paperback,56,2005,1794,,2018/02/19,poetry-to-read,poetry-to-read (#1),poetry-to-read,,,,0,0
782580,The Complete Poetry and Prose,William Blake,"Blake, William","David V. Erdman, Harold Bloom","=""0385152132""","=""9780385152136""",0,4.26,Anchor,Paperback,990,1982,1913,,2018/02/19,poetry-to-read,poetry-to-read (#9),poetry-to-read,,,,0,0
112136,The Major Works,William Wordsworth,"Wordsworth, William",Stephen Gill,"=""0192840444""","=""9780192840448""",0,4.04,Oxford University Press,Paperback,784,2000,1805,,2018/02/19,poetry-to-read,poetry-to-read (#5),poetry-to-read,,,,0,0
112139,The Works of William Wordsworth,William Wordsworth,"Wordsworth, William",,"=""""","=""""",0,4.16,Wordsworth Editions Ltd,Paperback,906,1998,1850,,2018/02/19,poetry-to-read,poetry-to-read (#8),poetry-to-read,,,,0,0
1689292,Lines Composed a Few Miles Above Tintern Abbey,William Wordsworth,"Wordsworth, William",,"=""090766458X""","=""9780907664581""",0,3.96,Old Stile Press,Leather Bound,24,2002,1798,,2018/02/19,poetry-to-read,poetry-to-read (#6),poetry-to-read,,,,0,0
112110,Lyrical Ballads,William Wordsworth,"Wordsworth, William","Samuel Taylor Coleridge, Michael         Schmidt","=""0140424628""","=""9780140424621""",0,3.95,Penguin Classics,Paperback,118,2006,1798,,2018/02/19,poetry-to-read,poetry-to-read (#4),poetry-to-read,,,,0,0
1605898,Centuries of Meditations,Thomas Traherne,"Traherne, Thomas",,"=""1430472502""","=""9781430472506""",0,4.43,Kessinger Publishing,Paperback,,2007,1665,,2018/02/19,poetry-to-read,poetry-to-read (#2),poetry-to-read,,,,0,0
1605900,Selected Poems and Prose,Thomas Traherne,"Traherne, Thomas",,"=""0140445439""","=""9780140445435""",0,4.06,Penguin Classics,Paperback,416,1992,1992,,2018/02/19,poetry-to-read,poetry-to-read (#3),poetry-to-read,,,,0,0
57129176,The Art of Receiving and Giving: The Wheel of Consent,Betty  Martin,"Martin, Betty",Robyn Dalzen,"=""1643883097""","=""9781643883090""",5,4.52,Luminare Press,Kindle Edition,462,2021,,2022/01/01,2021/07/01,conscious-sexuality,conscious-sexuality (#1),read,,,,1,0
111701,Treading Lightly: The Hidden Wisdom of the World's Oldest People,Karl-Erik Sveiby,"Sveiby, Karl-Erik",Tex Skuthorpe,"=""174114874X""","=""9781741148749""",5,4.49,Allen & Unwin,Paperback,304,2007,2006,2021/01/20,2020/09/27,indigenous-thinking,indigenous-thinking (#4),read,,,,1,0
29101600,Scatterlings: Getting Claimed in the Age of Amnesia,Martin    Shaw,"Shaw, Martin",David Abram,"=""1940468507""","=""9781940468501""",5,4.64,White Cloud Press,Paperback,254,2016,,2020/12/15,2020/06/29,myth,myth (#2),read,,,,1,0
52668915,"Entangled Life: How Fungi Make Our Worlds, Change Our Minds & Shape Our Futures",Merlin Sheldrake,"Sheldrake, Merlin",,"=""0525510311""","=""9780525510314""",5,4.32,Random House,Hardcover,352,2020,2020,2020/06/26,2020/03/22,life,life (#4),read,,,,1,0
17804355,The Falling Sky: Words of a Yanomami Shaman,Davi Kopenawa,"Kopenawa, Davi","Bruce Albert, Nicholas Elliott, Alison Dundy","=""0674724682""","=""9780674724686""",5,4.58,Belknap Press: An Imprint of Harvard University Press,Hardcover,648,2013,2010,2020/05/26,2019/05/11,indigenous-thinking,indigenous-thinking (#3),read,,,,1,0
45449501,Sand Talk: How Indigenous Thinking Can Save the World,Tyson Yunkaporta,"Yunkaporta, Tyson",,"=""0062975633""","=""9780062975638""",5,4.36,HarperOne,Kindle Edition,256,2020,2019,2020/04/13,2020/02/03,indigenous-thinking,indigenous-thinking (#2),read,,,,1,0
52989141,"Braiding Sweetgrass: Indigenous Wisdom, Scientific Knowledge and the Teachings of Plants",Robin Wall Kimmerer,"Kimmerer, Robin Wall",,"=""""","=""""",5,4.51,Penguin,Kindle Edition,400,2020,2013,2020/02/03,2019/10/17,indigenous-thinking,indigenous-thinking (#1),read,,,,1,0
46147242,"Nordic Ideology: A Metamodern Guide to Politics, Book Two",Hanzi Freinacht,"Freinacht, Hanzi",,"=""8799973936""","=""9788799973934""",5,4.46,Metamoderna ApS,Kindle Edition,497,2019,,2019/11/17,2019/06/29,metamodernism,metamodernism (#3),read,,,,1,0
29335558,Syntax & Sage,Sep Kamvar,"Kamvar, Sep",,"=""0692563636""","=""9780692563632""",4,3.79,Farmer & Farmer Press,Hardcover,120,2016,,2019/11/03,2019/09/30,philosophy,philosophy (#4),read,,,,1,0
27213168,I Contain Multitudes: The Microbes Within Us and a Grander View of Life,Ed Yong,"Yong, Ed",,"=""0062368591""","=""9780062368591""",5,4.17,Ecco,Hardcover,368,2016,2016,2019/03/10,2018/02/19,life,life (#3),read,,,,1,0
38211130,A New Republic of the Heart: An Ethos for Revolutionaries--A Guide to Inner Work for Holistic Change,Terry  Patten,"Patten, Terry",Andrew Harvey,"=""1623170486""","=""9781623170486""",5,4.16,North Atlantic Books,Kindle Edition,352,2018,,2019/03/07,2018/10/24,metamodernism,metamodernism (#2),read,,,,1,0
55249688,Decoding Jung's Metaphysics: The Archetypal Semantics of an Experiential Universe,Bernardo Kastrup,"Kastrup, Bernardo",,"=""1789045657""","=""9781789045659""",0,4.49, John Hunt Publishing,Paperback,160,2021,2021,,2022/03/22,to-read,to-read (#282),to-read,,,,0,0
54336595,Trusting the Gold: Uncovering Your Natural Goodness,Tara Brach,"Brach, Tara",,"=""1683647130""","=""9781683647133""",0,4.34,St. Martin's Essentials / Sounds True,Hardcover,184,2021,,,2022/03/08,to-read,to-read (#281),to-read,,,,0,0
173668,Radical Self-Acceptance: A Buddhist Guide to Freeing Yourself from Shame,Tara Brach,"Brach, Tara",,"=""1591793211""","=""9781591793212""",0,4.17,Macmillan Audio,Audio CD,4,2005,2000,,2022/03/08,to-read,to-read (#280),to-read,,,,0,0
45358321,Radical Compassion: Learning to Love Yourself and Your World with the Practice of RAIN,Tara Brach,"Brach, Tara",,"=""0525522816""","=""9780525522812""",0,4.21,Penguin Life,Hardcover,288,2019,2019,,2022/03/08,to-read,to-read (#279),to-read,,,,0,0
53007494,Metamodernity: Meaning and hope in a complex world,Lene Andersen,"Andersen, Lene",,"=""8793791046""","=""9788793791046""",0,3.74,Nordic Bildung,Kindle Edition,0,2019,,,2022/02/22,to-read,to-read (#277),to-read,,,,0,0
204527,Thought as a System,David Bohm,"Bohm, David",,"=""0415110300""","=""9780415110303""",0,4.24,Routledge,Paperback,272,1994,1994,,2022/02/14,to-read,to-read (#276),to-read,,,,0,0
103625,On Creativity (Routledge Classics),David Bohm,"Bohm, David",,"=""0415336406""","=""9780415336406""",0,4.12,Routledge,Paperback,192,2004,1998,,2022/02/14,to-read,to-read (#275),to-read,,,,0,0
56247773,Pharmako-AI,K. Allado-McDowell,"Allado-McDowell, K.",,"=""""","=""""",0,3.54,Ignota Books,Paperback,232,2020,,,2021/01/20,to-read,to-read (#274),to-read,,,,0,0
22571552,So You've Been Publicly Shamed,Jon Ronson,"Ronson, Jon",,"=""1594487138""","=""9781594487132""",0,3.93,Riverhead Books,Hardcover,290,2015,2015,,2021/06/29,to-read,to-read (#273),to-read,,,,0,0
29363252,"Conflict Is Not Abuse: Overstating Harm, Community Responsibility, and the Duty of Repair",Sarah Schulman,"Schulman, Sarah",,"=""1551526433""","=""9781551526430""",0,3.84,Arsenal Pulp Press,Paperback,299,2016,2016,,2021/07/24,to-read,to-read (#272),to-read,,,,0,0
55533938,The Ministry for the Future,Kim Stanley Robinson,"Robinson, Kim Stanley",,"=""0356508854""","=""9780356508856""",5,3.86,Orbit,Kindle Edition,600,2020,2020,2021/10/02,2021/01/31,,,read,,,,1,0
19795,Power vs. Force: The Hidden Determinants of Human Behavior (Paperback),David R. Hawkins,"Hawkins, David R.",,"=""1561709336""","=""9781561709335""",0,4.15,Hay House,Unknown Binding,341,2002,1985,,2021/12/29,to-read,to-read (#271),to-read,,,,0,0
44321378,LSD and the Mind of the Universe: Diamonds from Heaven,Christopher M. Bache,"Bache, Christopher M.",Ervin Laszlo,"=""1620559706""","=""9781620559703""",0,4.23,Park Street Press,Paperback,352,2019,,,2021/12/29,to-read,to-read (#270),to-read,,,,0,0
52569124,"Polysecure: Attachment, Trauma and Consensual Nonmonogamy",Jessica Fern,"Fern, Jessica","Eve Rickert, Nora Samaran","=""1944934987""","=""9781944934989""",0,4.36,Thornapple Press,Paperback,268,2020,2020,,2021/12/23,to-read,to-read (#269),to-read,,,,0,0
1920089,The Wise Heart: A Guide to the Universal Teachings of Buddhist Psychology,Jack Kornfield,"Kornfield, Jack",,"=""0553803476""","=""9780553803471""",0,4.34,Bantam,Hardcover,448,2008,2008,,2021/12/20,to-read,to-read (#268),to-read,,,,0,0
143675,A Path with Heart: A Guide Through the Perils and Promises of Spiritual Life,Jack Kornfield,"Kornfield, Jack",,"=""0553372114""","=""9780553372113""",0,4.24,Bantam,Paperback,384,1993,1993,,2021/12/20,to-read,to-read (#267),to-read,,,,0,0
260633,Living with the Devil: A Meditation on Good and Evil,Stephen Batchelor,"Batchelor, Stephen",,"=""1594480877""","=""9781594480874""",0,4.04,Riverhead Books (Penguin Publishing Group),Paperback,240,2005,2004,,2021/12/20,to-read,to-read (#266),to-read,,,,0,0
25246817,After Buddhism: Rethinking the Dharma for a Secular Age,Stephen Batchelor,"Batchelor, Stephen",,"=""030020518X""","=""9780300205183""",0,4.21,Yale University Press,Hardcover,381,2016,2015,,2021/12/20,to-read,to-read (#265),to-read,,,,0,0
90557,Buddhism without Beliefs: A Contemporary Guide to Awakening,Stephen Batchelor,"Batchelor, Stephen",,"=""1573226564""","=""9781573226561""",0,4.01,Riverhead Books,Paperback,127,1998,1997,,2021/12/20,to-read,to-read (#264),to-read,,,,0,0
2568479,Everyday Suchness: Buddhist Essays on Everyday Living,Gyomay M. Kubose,"Kubose, Gyomay M.",,"=""0964299208""","=""9780964299207""",0,4.30,Dharma House,Paperback,142,2008,1967,,2021/12/20,to-read,to-read (#263),to-read,,,,0,0
35817231,Quantum Revelation: A Radical Synthesis of Science and Spirituality,Paul Levy,"Levy, Paul",Jean Houston,"=""1590794486""","=""9781590794487""",0,3.86,SelectBooks,Paperback,400,2018,,,2021/10/15,to-read,to-read (#262),to-read,,,,0,0
1842,"Guns, Germs, and Steel: The Fates of Human Societies",Jared Diamond,"Diamond, Jared",,"=""0739467352""","=""9780739467350""",0,4.04,W.W. Norton & Company,Paperback,498,2005,1997,,2021/10/15,to-read,to-read (#261),to-read,,,,0,0
25490360,The Burnout Society,Byung-Chul Han,"Han, Byung-Chul",Erik Butler,"=""0804795096""","=""9780804795098""",0,3.86,Stanford University Press,Paperback,60,2015,2010,,2021/10/15,to-read,to-read (#260),to-read,,,,0,0
32849701,Serpent Songs: An Anthology of Traditional Craft,Nicholaj de Mattos Frisvold,"Frisvold, Nicholaj de Mattos",,"=""1912316218""","=""9781912316212""",0,4.34,SCARLET IMPRINT,Kindle Edition,230,2016,2013,,2020/11/05,to-read,to-read (#242),to-read,,,,0,0
52879286,Humankind: A Hopeful History,Rutger Bregman,"Bregman, Rutger","Elizabeth Manton, Erica Moore","=""0316418536""","=""9780316418539""",0,4.32,"Little, Brown and Company",Hardcover,462,2020,2019,,2021/07/13,to-read,to-read (#259),to-read,,,,0,0
2041688,"Columbus and Other Cannibals: The Wétiko Disease of Exploitation, Imperialism, and Terrorism",Jack D. Forbes,"Forbes, Jack D.",Derrick Jensen,"=""1583227814""","=""9781583227817""",0,4.30,Seven Stories Press,Paperback,214,2008,1979,,2021/07/12,to-read,to-read (#258),to-read,,,,0,0
55854545,"In Search of Mycotopia: Citizen Science, Fungi Fanatics, and the Untapped Potential of Mushrooms",Doug Bierend,"Bierend, Doug",,"=""1603589791""","=""9781603589796""",0,3.85,1603589791,Hardcover,336,2021,,,2021/04/06,to-read,to-read (#257),to-read,,,,0,0
56906532,Multispecies Cities: Solarpunk Urban Futures,Christoph Rupprecht,"Rupprecht, Christoph","Deborah Cleland, Norie Tamura, Rajat Chaudhuri, Sarena Ulibarri, Priya Sarukkai Chabria, Shweta Taneja, N.R.M. Roshak, Kate V. Bui, Meyari McFarland, Avital Balwit, D.A. Xiaolin Spires, Timothy Yam, Joyce Chng, Caroline M. Yoachim, Vlad-Andrei Cucu, Joseph F. Nacino, Natsumi Tanaka, Toshiya Kamei, Phoebe Wagner, Eliza Victoria, Taiyo Fujii, Sarah E. Stevens, Joel R. Hunt, Rimi B. Chatterjee, Andrew Dana Hudson, Amin Chehelnabi, Octavia Cade, Eike-Henning Nießler, D.K. Mok","=""1734054522""","=""9781734054521""",0,3.80,World Weaver Press,Paperback,340,2021,2021,,2021/03/21,to-read,to-read (#256),to-read,,,,0,0
56981286,After Collapse: The End of America and the Rebirth of Her Ideals,Max Borders,"Borders, Max",,"=""""","=""""",0,4.05,Social Evolution,Kindle Edition,513,2021,,,2021/03/21,to-read,to-read (#255),to-read,,,,0,0
4711854,The Machine Stops,E.M. Forster,"Forster, E.M.",,"=""140990329X""","=""9781409903291""",0,4.07,Dodo Pr,Paperback,35,2008,1909,,2021/02/01,to-read,to-read (#254),to-read,,,,0,0
16000440,Wild Mind: A Field Guide to the Human Psyche,Bill  Plotkin,"Plotkin, Bill",,"=""1608681785""","=""9781608681785""",0,4.32,New World Library,Paperback,320,2013,2013,,2021/01/20,to-read,to-read (#253),to-read,,,,0,0
1388992,Nature and the Human Soul: Cultivating Wholeness and Community in a Fragmented World,Bill  Plotkin,"Plotkin, Bill",,"=""1577315510""","=""9781577315513""",0,4.32,New World Library,Paperback,528,2007,2006,,2021/01/20,to-read,to-read (#252),to-read,,,,0,0
645698,Soulcraft: Crossing into the Mysteries of Nature and Psyche,Bill  Plotkin,"Plotkin, Bill",Thomas Berry,"=""1577314220""","=""9781577314226""",0,4.26,New World Library,Paperback,400,2003,2003,,2021/01/20,to-read,to-read (#251),to-read,,,,0,0
42106776,Conscious You: Become The Hero of Your Own Story,Nadjeschda Taranczewski,"Taranczewski, Nadjeschda",,"=""1781333246""","=""9781781333242""",0,4.75,Rethink Press,Paperback,358,2018,,,2019/05/29,to-read,to-read (#250),to-read,,,,0,0
25004826,Flatpack Democracy: A Guide to Creating Independent Politics,Peter Macfadyen,"Macfadyen, Peter",,"=""1899233229""","=""9781899233229""",0,3.86,Eco-Logic Books,Paperback,111,2014,2014,,2019/12/10,to-read,to-read (#249),to-read,,,,0,0
3831452,Collins Complete Guide to British Trees: A Photographic Guide to Every Common Species (Collins Complete Photo Guides),Paul Sterry,"Sterry, Paul",,"=""0007236859""","=""9780007236855""",0,4.28,Harpercollins Pub Ltd,Paperback,320,2008,2007,,2020/02/03,to-read,to-read (#248),to-read,,,,0,0
35959740,Circe,Madeline Miller,"Miller, Madeline",,"=""0316556343""","=""9780316556347""",0,4.22,"Little, Brown and Company",Hardcover,393,2018,2018,,2019/11/18,to-read,to-read (#247),to-read,,,,0,0
50175330,The Infinite Machine: How an Army of Crypto-hackers Is Building the Next Internet with Ethereum,Camila Russo,"Russo, Camila",,"=""0062886142""","=""9780062886149""",0,4.11,Harper Business,Hardcover,320,2020,2020,,2020/10/04,to-read,to-read (#246),to-read,,,,0,0
49358639,Cryptocommunism (Theory Redux),Mark Alizart,"Alizart, Mark",Robin Mackay,"=""1509538577""","=""9781509538577""",0,3.32,Polity,Hardcover,135,2020,,,2021/01/18,to-read,to-read (#245),to-read,,,,0,0
16043519,"The End of Power: From Boardrooms to Battlefields and Churches to States, Why Being In Charge Isn't What It Used to Be",Moisés Naím,"Naím, Moisés",,"=""0465031560""","=""9780465031566""",0,3.63,Basic Books,Hardcover,320,2013,2013,,2021/01/04,to-read,to-read (#244),to-read,,,,0,0
55539859,WOLFERLAND,Martin    Shaw,"Shaw, Martin",,"=""1916003583""","=""9781916003583""",0,4.73,Cista Mystica,Hardcover,202,2020,,,2020/12/15,martin-shaw,martin-shaw (#6),martin-shaw,,,,0,0
45835774,The Night Wages,Martin    Shaw,"Shaw, Martin",,"=""""","=""""",0,4.77,,Paperback,,2019,,,2020/06/29,martin-shaw,martin-shaw (#5),martin-shaw,,,,0,0
52962461,Wolf Milk: Chthonic Memory in the Deep Wild,Martin    Shaw,"Shaw, Martin",,"=""1916003516""","=""9781916003514""",0,4.65,Cista Mystica Press,Paperback,126,2019,2019,,2020/06/29,martin-shaw,martin-shaw (#4),martin-shaw,,,,0,0
53041206,Courting the Wild Twin,Martin    Shaw,"Shaw, Martin",,"=""1603589503""","=""9781603589505""",0,4.24,Chelsea Green Publishing Company,Paperback,128,2020,,,2020/06/29,martin-shaw,martin-shaw (#3),martin-shaw,,,,0,0
9753724,A Branch from the Lightning Tree: Ecstatic Myth and the Grace of Wildness,Martin    Shaw,"Shaw, Martin",,"=""1935952013""","=""9781935952015""",0,4.45,White Cloud Press,Paperback,270,2011,2011,,2020/06/29,martin-shaw,martin-shaw (#1),martin-shaw,,,,0,0
18114496,Snowy Tower: Parzival and the Wet Black Branch of Language,Martin    Shaw,"Shaw, Martin",,"=""1935952927""","=""9781935952923""",0,4.50,White Cloud Press,Paperback,272,2014,2014,,2020/06/29,martin-shaw,martin-shaw (#2),martin-shaw,,,,0,0
27782387,Uberworked and Underpaid: How Workers Are Disrupting the Digital Economy,Trebor Scholz,"Scholz, Trebor",,"=""0745653561""","=""9780745653563""",0,3.80,Polity,Hardcover,242,2016,,,2020/11/08,to-read,to-read (#243),to-read,,,,0,0
17213947,Kith: The Riddle of the Childscape,Jay Griffiths,"Griffiths, Jay",,"=""0241144345""","=""9780241144343""",0,3.92,Hamish Hamilton,Hardcover,419,2013,2013,,2020/11/05,to-read,to-read (#241),to-read,,,,0,0
9862761,1493: Uncovering the New World Columbus Created,Charles C. Mann,"Mann, Charles C.",,"=""0307265722""","=""9780307265722""",0,4.12,Alfred A. Knopf (NY),Hardcover,557,2011,2011,,2020/10/13,to-read,to-read (#240),to-read,,,,0,0
13434598,Owning Our Future: The Emerging Ownership Revolution,Marjorie Kelly,"Kelly, Marjorie",David C. Korten,"=""1605093106""","=""9781605093109""",0,4.29,Berrett-Koehler Publishers,Paperback,288,2012,2012,,2020/09/21,to-read,to-read (#239),to-read,,,,0,0
48582,The Spell of the Sensuous: Perception and Language in a More-Than-Human World,David Abram,"Abram, David",,"=""0679776397""","=""9780679776390""",0,4.17,Vintage,Paperback,368,1997,1996,,2020/07/16,to-read,to-read (#238),to-read,,,,0,0
50486253,Metaphysics of Astrology: Why Astrology Works,Ivan Antic,"Antic, Ivan",,"=""""","=""""",0,3.89,Samkhya Publishing Ltd,Kindle Edition,111,2020,,,2020/07/14,to-read,to-read (#237),to-read,,,,0,0
35557984,DMT & My Occult Mind: Investigation of Occult Realities using the Spirit Molecule (Book One),Dick Khan,"Khan, Dick",,"=""153752464X""","=""9781537524641""",0,3.68,CreateSpace Independent Publishing Platform,Paperback,696,2017,,,2020/06/26,to-read,to-read (#236),to-read,,,,0,0
155981,Psycho-Cybernetics: A New Way to Get More Living Out of Life,Maxwell Maltz,"Maltz, Maxwell",,"=""0671700758""","=""9780671700751""",0,4.25,Pocket,Mass Market Paperback,288,1989,1960,,2020/06/12,to-read,to-read (#235),to-read,,,,0,0
50424224,Corporate Rebels: Make Work More Fun,Joost Minnaar,"Minnaar, Joost",Pim de Morree,"=""9083004805""","=""9789083004808""",0,3.99,Corporate Rebels Nederland B.V.,Paperback,222,2020,,,2020/05/04,to-read,to-read (#234),to-read,,,,0,0
238558,A New Kind of Science,Stephen Wolfram,"Wolfram, Stephen",,"=""1579550088""","=""9781579550080""",0,3.62,"Wolfram Media, Inc.",Hardcover,1280,2002,2002,,2020/04/18,to-read,to-read (#233),to-read,,,,0,0
